id,argument,label,set,topic
2709,The large suppliers of fossil fuels are Middle Eastern states that use this global revenue to actively fund terrorism.,0.846153846,train,We should ban fossil fuels
2710,"To be as leader of information technology, it is very important to understand laws and restrictions related to privacy protection.",0.666666667,train,We should support information privacy laws
2711,We should not ban fossil fuels because it is unfair to people who rely on them more heavily than the elites who make these decisions.,0.538461538,train,We should not ban fossil fuels
2712,Violent video games should not be banned because the number of children playing violent video games increased dramatically over the last few years but violent crime did not.,0.583333333,train,We should allow the sale of violent video games to minors
2713,The meat industry by nature needs to violate animal rights laws to increase profits; the continued existence of the meat industry is an incentive to break laws.,0.636363636,train,We should adopt vegetarianism
2714,Gambling does not promote adding any personal value to your life.,0.4,train,Gambling should be banned
2715,"Social media assumes every opinion has value. I would assert that some opinions should carry more value or no value depending on the source. Unfortunately, many social users are not able to accurately assess these values.",0.363636364,train,Social media brings more harm than good
2716,"autonomous cars will largely reduce the amount of accidents on the road, because they will not be susceptible to problems that human drivers face like being tired or losing your concentration",0.75,train,We should promote autonomous cars
2717,Against this group of people who misrepresent and misbehave online is a group of people who have finally found individuals with similar mindsets.,0.4,train,Social media brings more harm than good
2718,Doping causes long term health damage to the athletes.,0.666666667,train,We should ban doping in sport
2719,Kids watch sports and admire athletes. Kids watching sports will now think using drugs which is like doping can make them as powerful and admired as them.,0.636363636,train,We should ban doping in sport
2720,"garbage in = garbage out, the more we push the boundaries of common decency the more we desensitize impressionable youth to what violence, sex and other harmful behaviors can do.",0.615384615,train,We should ban the sale of violent video games to minors
2721,Autonomous cars are not less safer than auto-pilot in airplanes.,0.111111111,train,We should promote autonomous cars
2722,Autonomous cars are a massive privacy infringement since they allow large companies and the government to have even more information about your daily location and movement patterns.,0.647058824,train,We should limit autonomous cars
2723,"Banning violent video games will create a vacuum in the video games collection that can be filled with educational games, that are rare today.",0.75,train,We should ban the sale of violent video games to minors
2724,"Some forms of doping that are currently banned could improve athletes' bodies, like blood doping to help them recover faster.",0.5555555560000001,train,We should legalize doping in sport
2725,People do know the possible harms and benefits. They should be able to choose.,1.0,train,Gambling should not be banned
2726,"Personal information should remain in control of the individual, and any sharing should be done transparently to them and only with their agreement.",1.0,train,We should support information privacy laws
2727,"The purpose of sports is to show the potential skill of humans without additional assistance, which is violated by doping.",0.666666667,train,We should ban doping in sport
2728,It would prevent the hundreds of disease outbreaks in the world.,0.846153846,train,Flu vaccination should be mandatory
2729,we should ban fossil fuel because not only that it creates pollution.,0.666666667,train,We should ban fossil fuels
2730,"Families leave such separate lives in distant places that they often lose the feeling of family. Having social media available, lets families and friends reunite even though it is only superficially.",0.333333333,train,Social media brings more good than harm
2731,"Gambling leads to addiction which ruins health, careers, families, and lives, and thus harms society. Government should either ban it altogether, or else tax it to support free addiction treatment/recovery programs.",0.9,train,Gambling should be banned
2732,Flu is less likely to spread because there is less contact with people who have it,0.125,train,Flu vaccination should be mandatory
2733,Gambling promotes unhealthy values. It makes people concentrate of winning money.,0.6,train,Gambling should be banned
2734,Social media allows people from around the world to connect,0.928571429,train,Social media brings more good than harm
2735,"It is dependent on the trust and the online platform provider do not proactively validate if the service provider is scam or fraud, there are instances of customers being cheated.",0.444444444,train,Online shopping brings more harm than good
2736,"Freedom of speech, this is what social media is all about, we must let people freely express their ideas, opinions",0.545454545,train,Social media brings more good than harm
2737,Everything we do involves risk which is effectively gambling so it makes no sense to seek its banning.,0.25,train,Gambling should not be banned
2738,People with bad intention cannot use the privacy to harm others. They need to know that police can track internet and check their behavior. This should block some misbehavior on most of them.,0.5555555560000001,train,We should support information privacy laws
2739,"Being vegetarians makes it harder for people you eat with, since they have to accommodate your harsh preference.",0.2666666669999999,train,We should abandon vegetarianism
2740,Online shopping allows individuals with limited mobility to have independence in obtaining the goods they need to live.,0.7142857140000001,train,Online shopping brings more good than harm
2741,Social media provides easier access to relatives and friends that were lost out of sight,0.384615385,train,Social media brings more good than harm
2742,"Unfortunately there are social media monopolies that, with self-regulation, have proven time and again have ineffective controls that fail to pass the sunshine test to the detriment of orderly society.",0.545454545,train,Social media brings more harm than good
2743,As important as laws protecting our privacy is the need for strong audit mechanisms,0.454545455,train,We should support information privacy laws
2744,social media enables you to share your work more easily and this way you get more attention and recognition. There are a lot of music talents that came strait out of social media,0.5,train,Social media brings more good than harm
2745,Without proper privacy laws our information is at the mercy of whatever service we use and in a digital age these services are near unavoidable.,0.727272727,train,We should support information privacy laws
2746,"2. More info: When it is illegal you have less access to doctors because you cannot freely talk about such issues. Usually, athlete will only have access to team doctor who is biased.",0.0,train,We should ban doping in sport
2747,"As autonomous cars would communicate with each other, roads will be more utilized and transport more cars.",0.375,train,We should promote autonomous cars
2748,"If we allow doping, there will be an arms race of people taking more and more drugs and more risks to get an edge over their competitors.",0.8,train,We should ban doping in sport
2749,Thousands of people die each year in the coal mining industry and therefore we should ban fossil fuels in order to rid the world of these dangerous and life threatening jobs.,0.761904762,train,We should ban fossil fuels
2750,Self-driving cars can't make the kind of decisions that the human brain can make so they could result in harm to pedestrians.,0.7692307690000001,train,We should limit autonomous cars
2751,Sociologists and psychologists can utilize social media to perform experiments and learn about behavior and inherent human nature.,0.875,train,Social media brings more good than harm
2752,Social media has facilitated revolution in certain fascist states by making the airing of grievances easier.,0.7142857140000001,train,Social media brings more good than harm
2753,"If crash with let's say pedestrians is not avoidable, machine needs to decide whether to harm its driver or the pedestrian and there is moral conflict which decision is the right one.",0.5,train,We should limit autonomous cars
2754,Studies indicate that individuals receiving trivalent inactivated vaccine have a one in a million chance of contracting Guillain-Barre syndrome and a 13 percent higher incidence of oculorespiratory syndrome.,0.333333333,train,Flu vaccination should not be mandatory
2755,Social media is a type of artificial life that leads people to mistake it for real life.,0.9,train,Social media brings more harm than good
2756,"A 2014 peer-reviewed study in the Journal of the American Medical Association found that habitual violent video game playing had a causal link with increased, long-term, aggressive behavior.",0.923076923,train,We should ban the sale of violent video games to minors
2757,"As with almost every new technology, there are risks that can be reduced using education and law. Yet the ability to connect with each other is very important.",0.25,train,Social media brings more good than harm
2758,"Social media brings more good than harm because it lets people share their art and music, especially for people who would have been excluded from those industries in past decades.",1.0,train,Social media brings more good than harm
2759,Professional Athletes are likely to be well aware of the dangers,0.222222222,train,We should legalize doping in sport
2760,Flu vaccination should be mandatory because people who are healthy enough to receive the vaccine have a moral duty to limit the risk of the flu to those who cannot get the vaccine.,0.7142857140000001,train,Flu vaccination should be mandatory
2761,"Gambling is a mildly enjoyable activity, but not one that most people find particularly important or build their identity around so if there are negatives it seems reasonable to ban it",0.6315789470000001,train,Gambling should be banned
2762,"Crypto is supposed to be more transparent, but it's probably like the stock market. The big players will benefit, and the little guy will lose.",0.5,train,We should abandon cryptocurrency
2763,We can cap the amount people are allowed to gamble or otherwise minimize damages instead of banning the activity all together and that is a more proportional response and therefore what we should do,0.470588235,train,Gambling should not be banned
2764,It's too easy to hack and currency systems need oversight.,0.75,train,We should abandon cryptocurrency
2765,Illigel market- in the internet Era of will be hard to implement the ban and kids will still play the games but now without adults knowing about it.,0.375,train,We should allow the sale of violent video games to minors
2766,Gambling can drain an individuals wealth and harm other areas of their life,0.636363636,train,Gambling should be banned
2767,Violent video games program young minds to disregard natural human instincts to stop and ask questions about an aggressors intentions and to negotiate a peaceful compromising solution and counter to the natural bonding of family.,0.692307692,train,We should ban the sale of violent video games to minors
2768,"Flu isn't such a horrible desease, people could get sick and then recover easily with the medicine available today, there is no need to be vaccinated.",0.428571429,train,Flu vaccination should not be mandatory
2769,"More demand for programmers allows them to turn down jobs more easily, requiring their companies to treat workers better.",0.5625,train,We should adopt cryptocurrency
2770,"Online shopping brings more harm than good because it encourages people to consume more goods than they would otherwise, and therefore promotes waste.",0.7857142859999999,train,Online shopping brings more harm than good
2771,Social networks help governments spy against their citizens,0.5,train,Social media brings more harm than good
2772,Autonomous cars will follow driving rules hence avoiding accidents that are caused by the reckless driving behavior of some humans.,0.8,train,We should promote autonomous cars
2773,Data privacy should be a fundamental human right,0.916666667,train,We should support information privacy laws
2774,Social media has made it easier for groups such as governments to plant their ideas and watch them grow. It creates a culture of non-thinking robots.,0.636363636,train,Social media brings more harm than good
2775,"Throughout human history, the value of technologies that advance human communications are debated. We are in that infancy of a new technology. It will mature and it will upgrade our existence.",0.4375,train,Social media brings more good than harm
2776,If we accept that people have a right to privacy then it follows that information privacy should also be protected by law.,1.0,train,We should support information privacy laws
2777,"Social media just like any other technology can be leveraged for the greater good of individuals or group of individuals. Ex. Bring like minded people together, sharing idea, inspiring each other etc.",0.727272727,train,Social media brings more good than harm
2778,Gambling preys on individuals that lack robust social support systems- usually the elderly.,0.692307692,train,Gambling should be banned
2779,Social media is a source of fake news from professional trolls.,0.9,train,Social media brings more harm than good
2780,Large scale analysis of citizens can provide unique insights that are unattainable without access to massive datasets about real people. These insights could solve societal problems.,0.6,train,We should discourage information privacy laws
2781,"Without observance to privacy laws, no solutions won't be recognized as adoptive.",0.4375,train,We should support information privacy laws
2782,Children can understand that what's going on in a game is different from real life and should not be seen as normal behaviour.,0.571428571,train,We should allow the sale of violent video games to minors
2783,Instead of focusing on sportsmanship athletes and their trainers will be focused on enhancing and bettering the drugs used.,0.7,train,We should ban doping in sport
2784,Social media can help small brands and artists grow their businesses by connecting them to those interested in their products.,1.0,train,Social media brings more good than harm
2785,Autonomous cars are a security risk because if they can be hacked they can be potentially weapons of (mass) destruction.,1.0,train,We should limit autonomous cars
2786,"The computer vision systems that underlie autonomous cars rely on complex AI algorithms that are not well understood, even by the companies developing them, making this technology an ideal target for malicious attackers.",0.818181818,train,We should limit autonomous cars
2787,"Social media intrudes into the house, meaning that bullying can extend from the classroom into the bedroom. This is leading to mental health issues in young people.",0.833333333,train,Social media brings more harm than good
2788,Gambling is a way for people with power to exploit people with less power and take their money.,0.7857142859999999,train,Gambling should be banned
2789,"Given that many athletes choose to dope anyway, it is preferable to legalize it in order to balance the competition amongst all athletes than to give some a competitive advantage.",0.7,train,We should legalize doping in sport
2790,"People are more likely to draw conspiracy theories about vaccination because it looks state is making something which is contested mandatory, looks like illegitimate intersts",0.461538462,train,Flu vaccination should not be mandatory
2791,Social media is connecting people all over the world and making information travel faster than ever before.,0.7142857140000001,train,Social media brings more good than harm
2792,"Information privacy laws are our way to make sure that ""the big brother"" is not ""allways watching"" us.",0.642857143,train,We should support information privacy laws
2793,Testing autonomous cars on the roads creates public safety hazards risking peoples life.,0.222222222,train,We should limit autonomous cars
2794,Information spread is faster than traditional way and it is less regulated.,0.214285714,train,Social media brings more good than harm
2795,I witnessed Social media being use to undermine democracy and free speech to the US when it was about to elect an utterly incompetent and morally despicable president. Social media can bring more harm than good.,0.7857142859999999,train,Social media brings more harm than good
2796,Tendency is to have information and data privacy laws. If we do not get involved we will not be a good position to influence positive regulatory direction.,0.545454545,train,We should support information privacy laws
2797,"Parents doesn’t know what is good for the children, they are considered pepole from the law point of view , they understand the role of society",0.7142857140000001,train,We should allow the sale of violent video games to minors
2798,"Social media gives people the false sense of connection, but in fact they view their ""friends"" through a sugar coated mirror, and thus tend to believe their own lives are worse than others'",0.833333333,train,Social media brings more harm than good
2799,You can have 24/7 support depending on the application or service supported by social medias.,0.25,train,Social media brings more good than harm
2800,A study of the countries representing the 10 largest video game markets internationally found no correlation between playing video games and gun-related killings.,0.636363636,train,We should allow the sale of violent video games to minors
2801,"Technology is getting ahead of society with autonomous cars. There are a large number of questions that society needs to answer before turning autonomous cars loose on our streets. Liability, value-choices, etc.",0.545454545,train,We should limit autonomous cars
2802,"It's the usual thing. You just hear about the problems, the fakers, the haters, the trolls and analytic scandals, the daily good and positive is of course not popping up in any news.",0.375,train,Social media brings more harm than good
2803,"while it is true that people share information willingly, they do not consent to selling their information. We need privacy laws to ensure that people give there consent.",1.0,train,We should support information privacy laws
2804,"Casinos generate revenue, income, and jobs for Native American tribes.",0.875,train,Gambling should not be banned
2805,"The big social media platforms yield a disproportionate power over our data, and make no effort to explain the detail of how our data will be used, as a trade-off for providing the platform.",0.545454545,train,We should support information privacy laws
2806,Sports are about seeing how far we can push our physical limits and using performance enhancing drugs does just that - allows us to push the limits of our physical abilities.,0.636363636,train,We should legalize doping in sport
2807,Fake news keep misinforming people changing their mind in wrong ways,0.5,train,Social media brings more harm than good
2808,people exposed to shaming. its easier to condemn and crusade people even if they do nothing wrong.,0.3,train,Social media brings more harm than good
2809,"Doping is happening in any case, we we should accept it.",0.222222222,train,We should legalize doping in sport
2810,"Gambling encourages healthy traits such as awareness, competitiveness, self-reflection and is therefore beneficial",0.6,train,Gambling should not be banned
2811,I witnessed Social media significant contributions to bring democracy and free speech to my beloved Tunisia when it was governed by dictators for way too long. Thus Social media brings more good than harm.,0.642857143,train,Social media brings more good than harm
2812,We should not stop the development of autonomous cars as cars driven by people are not very predictable and can be driven dangerously.,0.75,train,We should promote autonomous cars
2813,Social media exposes personal information to many entities that can and will use it in a harmful way,1.0,train,Social media brings more harm than good
2814,Social media is an unchecked enabler for various media of harassment such as stalking and cyberbullying.,0.625,train,Social media brings more harm than good
2815,People look at the highlights of other people's lives and judge themselves according to that unrealistic view contributing to a lower self-esteem and depression.,0.692307692,train,Social media brings more harm than good
2816,"Against the backdrop of failed prohibition-era policies throughout history, why would we ban gambling? It generates revenue, jobs, and drives economic growth. Better to legitimize the market and control the activity.",0.636363636,train,Gambling should not be banned
2817,"Studies have shown that a vegetarian diet is more effective for weight loss, as compared to a meat-driven diet.",0.7692307690000001,train,We should adopt vegetarianism
2818,Social media help dosing dying relationships by updating people about their friends significant moments and instigating chats between them.,0.7,train,Social media brings more good than harm
2819,It will be impossible to receive proper compensation in case of an accident that doesn't involve a human driver who can be held accountable and liable,0.625,train,We should limit autonomous cars
2820,"The exposure in social networks create sometime bad behaviors and leave people being not the same on real life as on social life, afraid of what will happen with their exposure.",0.5,train,Social media brings more harm than good
2821,"Per calorie produced, meat production requires much larger amounts of water than agriculture, and therefore widespread adoption of vegetarianism could reduce harms of drought in many areas.",0.857142857,train,We should adopt vegetarianism
2822,autonomous cars are dangerous because they are driven by AI,0.625,train,We should limit autonomous cars
2823,"social media is driven by business needs, however, being social is a humane need",0.133333333,train,Social media brings more good than harm
2824,Enabling minors to purchase violent video games would desensitise them and send a message that they violence is acceptable,0.727272727,train,We should ban the sale of violent video games to minors
2825,"Online shopping makes shopping global, allowing someone in Nebraska to buy something from South Africa.",0.583333333,train,Online shopping brings more good than harm
2826,"The ""moral panic"" that many adults feel about video games is an exaggerated sense of public concern, fear, and anxiety over a perceived threat of social corruption.",0.166666667,train,We should allow the sale of violent video games to minors
2827,Privacy needs to be respected and governed come what may. But sharing data is individual choice. We need to educate people on what is confidential /non-confidential data. The non-confidential data can be used in commerce purpose,0.642857143,train,We should support information privacy laws
2828,Shit storms can create hostility even if there is nothing to it. Facts are not checked,0.727272727,train,Social media brings more harm than good
2829,"It is the hallmark of the digital age making the world a smaller place. Its primary intention helps gives people new, better and easier means to communicate, network and collaborate, notwithstanding the unintended consequences.",0.357142857,train,Social media brings more good than harm
2830,"Social Media usage is bringing more harm than good, people are getting addicted to the likes and dislikes which in-turn is affecting the behavior pattern and leading depression and anxiety",0.7333333329999999,train,Social media brings more harm than good
2831,An &amp;quot;Autonomous vehicle&amp;quot; has an array of sensors and processing a computing system have capabilities beyond ones of humans. The ethical components are edge cases not caused by AI but rather humans driving causing issues,0.65,train,We should promote autonomous cars
2832,Social media encourages replacing the natural face to face contact with a digital way of contact that lacking the nuances of intonation and body language.,0.181818182,train,Social media brings more harm than good
2833,"Autonomous cars mean that you will never have to teach a new driver, which means that you're never going to have the elevated number of accidents associated with someone who is just starting to drive.",0.681818182,train,We should promote autonomous cars
2834,Banning fossil fuels will accelerate the technological development of environment friendly fuels. This will give the blocking country a good chance to be one of the leaders in the new fuels market.,0.8,train,We should ban fossil fuels
2835,Many people buy online based on fake reviews and receive products that do not suit them.,0.666666667,train,Online shopping brings more harm than good
2836,The government should not act as a nanny state when there are fit parents to make decisions regarding each individual child and their unique needs and abilities.,0.8,train,We should allow the sale of violent video games to minors
2837,Social media is an instrument that provides the right to normal people to get connected to powerful politicians and people to directly interact. This medium was no there before.,0.818181818,train,Social media brings more good than harm
2838,social media has provided a platform where the voices of unheard can be heard,0.6875,train,Social media brings more good than harm
2839,"Online shopping harms poor people. Online shops sell for a cheap price since less people need to be payed. To compete regual shops must lower prices as well, hence cutting wages.",0.375,train,Online shopping brings more harm than good
2840,Doping is no different than other performance-enhancing techniques being used in sports today,0.666666667,train,We should legalize doping in sport
2841,"In social media you feel obligated to only post positive aspects of your life. Since it easily becomes the main domain for your social interactions, you have less sincere conversation and less support when needed.",0.6,train,Social media brings more harm than good
2842,"Social media is more good, as it has brought the awareness & connections needed in all strata of life. The motto should be a balanced use of this , for the well being of society.",0.454545455,train,Social media brings more good than harm
2843,"Fossil fuels require expensive and bulky transportation through trucks or pipes, other energy sources don't need any transportation (wind or sun) or comparatively little (biodiesel).",0.9,train,We should ban fossil fuels
2844,Data Privacy is a fundamental right of democracy .Whenever and wherever it has been violated the reasons were far from noble . Too much power in the hands of the rulers is not good,0.818181818,train,We should support information privacy laws
2845,Self-driving cars are not susceptible to road-rage,0.571428571,train,We should promote autonomous cars
2846,"Social media has the benefit of ""wisdom of the masses"", if there is anything you need to know, anything you want a different opinion on, you can get that from the wide platform provided by SM.",0.5555555560000001,train,Social media brings more good than harm
2847,"Autonomous cars eliminate problems with finding parking since they can drop you off at your destination, find a parking spot after, and then pick you up when you're done.",0.5,train,We should promote autonomous cars
2848,Using a gun with a stupid purpose at a game may trigger the curiosity to do it at real life,0.727272727,train,We should ban the sale of violent video games to minors
2849,Social media makes it much easier to stay in touch with friends and family who are geographically separated.,0.636363636,train,Social media brings more good than harm
2850,Unethical people throughout history have reached past what belonged to them to take the thing that belonged to their neighbor. We need to call a data overreach what it would have been called throughout history: Theft.,0.3,train,We should support information privacy laws
2851,"Social media allows us to see posts from our elected officials, this direct communication in theory allows the voter to see which candidate best represents their views.",0.545454545,train,Social media brings more good than harm
2852,Social Media often seeks validation for actions without context,0.5,train,Social media brings more harm than good
2853,"Social media help entertain us in our empty time. If in the past we spent a lot of time doing nothing, now we can easily catch up with our friends or look at cat video.",0.428571429,train,Social media brings more good than harm
2854,"Technology today allows anyone to monitor, watch, follow, and find out a lot about others. This puts people in a very vulnerable position, without knowing it.",0.7333333329999999,train,We should support information privacy laws
2855,People who support vegetarianism tend to preach in an annoying fashion; by ending that we could increase public happiness.,0.166666667,train,We should abandon vegetarianism
2856,"In a democracy, a state must defend it's citizens from harm - either physical or digital, and privacy laws are one way of doing that.",0.7,train,We should support information privacy laws
2857,Social media removes the need for real interpersonal communication.,0.7,train,Social media brings more harm than good
2858,"Violent games allow youth to experiment with moral issues such as war, violence, and death without real world consequences.",0.615384615,train,We should allow the sale of violent video games to minors
2859,"autonomous cars will have an ambiguous morality that will depend on the person who built them. thus, in situation where the car has no option rather than crashing, it is unclear who would it sacrifice",0.6190476189999999,train,We should limit autonomous cars
2860,We should not ban the sale of violent video games to minors because there is no evidence that these games cause children to be more violent.,0.666666667,train,We should allow the sale of violent video games to minors
2861,"Meat production and consumption is one of the largest vectors for disease outbreak in many areas, and adopting widespread vegetarianism would alleviate these harms.",1.0,train,We should adopt vegetarianism
2862,"it is moral to eat meat as animals are less developed than humans and the circle of life is built on predator eating prey, and they are prey",0.235294118,train,We should abandon vegetarianism
2863,Gamblers who lose their property affect not only themselves but also their families. Some people have reached the point where they lost their homes and all their property,0.7142857140000001,train,Gambling should be banned
2864,Autonomous cars present serious security risks in that a car that is hacked could directly lead to serious injury or death,0.875,train,We should limit autonomous cars
2865,Air pollution from fossil fuels creates poor air quality that contributes to asthma and other lung problems.,0.833333333,train,We should ban fossil fuels
2866,We can reduce the time and money cost of obtaining a driver's license.,0.363636364,train,We should promote autonomous cars
2867,Social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.,1.0,train,Social media brings more good than harm
2868,"Gambling is an opportunity to transport content and unstructured data in a user friendly and exciting format (gamification), and could be successfully applied for e-learnings in schools, churches, government educations etc.",0.416666667,train,Gambling should not be banned
2869,It is good concept but it wasn't rolled out with proper planning. It gives power to common people without letting them know their responsibilities. It's just like handing over sword to undisciplined teenage kid without training.,0.5,train,Social media brings more harm than good
2870,We should not ban gambling because it can bring in a lot of tax revenue for cities.,0.545454545,train,Gambling should not be banned
2871,Natural gas is not a clean source of energy like proponents would like you to believe.,0.684210526,train,We should ban fossil fuels
2872,Online shopping allows individuals to get the products they want without depending on the stock of that particular store.,0.904761905,train,Online shopping brings more good than harm
2873,Usage of autonomous cars for transportation does not exclude the possibility of driving manually for leisure if you enjoy the activity.,0.5,train,We should promote autonomous cars
2874,"Social media allows huge media conglomerates to learn about our personal information, and sell it to other commercial conglomerates, without our knowledge and consent.",0.916666667,train,Social media brings more harm than good
2875,"Social media allows people to more easily evade their true emotions, and hide from harder/deeper emotions that will ultimately last longer",0.5,train,Social media brings more harm than good
2876,Adoption of autonomous vehicles will not necessarily relieve traffic congestion or pollution.,0.363636364,train,We should limit autonomous cars
2877,Shipping goods directly to customers is more efficient because it cuts handling time out for a retail store to unbox and display merchandise.,0.833333333,train,Online shopping brings more good than harm
2878,"Self-driving cars handle familiar situations well, but have difficulties in rare unexpected events, which could result in very severe consequences outweighing the benefits.",0.727272727,train,We should limit autonomous cars
2879,"You do not have to make vaccinations mandatory. Positive incentives can be given to people to get vaccinated, thus immunizing most of the population without the use of force.",0.3,train,Flu vaccination should not be mandatory
2880,Minors are not always able to differentiate between what is reality or fantasy and therefore violent video games may distort the way they see the world such as glorifying violence.,0.7777777779999999,train,We should ban the sale of violent video games to minors
2881,Social media enables the spread of unreliable and false information,0.454545455,train,Social media brings more harm than good
2882,Disagree. Kids will find what they want. Bad can not be controlled... just contained. Education Is the key.,0.111111111,train,We should allow the sale of violent video games to minors
2883,Legalized doping disincentives parents from allowing their children to persue careers in professional sports.,0.363636364,train,We should ban doping in sport
2884,"There are more games like pornography than movies, others selling or renting games that give minors the option of killing, crippling, dismembering or sexually assaulting. Violent electronic games can stimulate aggressive behavior.",0.545454545,train,Gambling should be banned
2885,We need privacy laws to prevent companies from abusing information that they collect from us,0.933333333,train,We should support information privacy laws
2886,"These are the childhood years of social media, it will continue to develop and become an integral part of our communications",0.5,train,Social media brings more good than harm
2887,"Social Media is additive time spent on screen has increased too much that can be used for actual human interactions, outdoor activities, games.",0.666666667,train,Social media brings more harm than good
2888,Anonymous technology-driven untraceable unguaranteed currency is what we should be avoiding at all costs.,0.461538462,train,We should abandon cryptocurrency
2889,"Gambling is a form of entertainment. It's no different than going to see a movie. When you exit the movie theatre, or a casino, your money is gone. In both cases, you were entertained.",0.3,train,Gambling should not be banned
2890,"In the digital age, it can be argued that information privacy is at least, if not more, important than traditional kinds of privacy. Ergo, the need for information privacy laws.",0.571428571,train,We should support information privacy laws
2891,Banning gambling would just be another step in the government trying to make decisions for us. We don't need a nanny.,0.5,train,Gambling should not be banned
2892,people should have the right to do whatever they want with there money,0.3125,train,Gambling should not be banned
2893,"Supervised reasonable gambling, done under strict restrictions that protects the gambler, is very enjoyable and enriches the gamblers life. It is not more wasteful then going to a fancy restaurant.",0.857142857,train,Gambling should not be banned
2894,"For a civilization to dwell in harmony, it should be understood and the its trends be studied. Data specific to individuals can help create an advanced society.",0.454545455,train,We should discourage information privacy laws
2895,Social media takes precious time from people's lives. Time could be better spent focused on children and family vs reading social media.,0.5,train,Social media brings more harm than good
2896,Gambling transfers money from the average person to large corporations in a way that is unjust and harmful.,0.583333333,train,Gambling should be banned
2897,Video games want more sells and therefore make violent acts in the game look cool and minors will see violent act as cool,0.8,train,We should ban the sale of violent video games to minors
2898,"Cryptocurrency value depends partially on the number of coins in the market, which can change at any time as more coins are mined, making the value of crypto very volatile.",0.411764706,train,We should abandon cryptocurrency
2899,With Social Media Business can connect to users better and provide services as per individual needs not based on segmentation.,0.571428571,train,Social media brings more good than harm
2900,"Social media gives people a platform to express themselves. If you like to write shorts stories, tell jokes or paint now you can publish it and share with you friends in ease.",1.0,train,Social media brings more good than harm
2901,Doping is unhealthy for athelits and when doping will be legal they will be forced to dope if they would want chance to win.,0.666666667,train,We should ban doping in sport
2902,Studies have found reduced emotional and physiological responses to violence in both the long and short term.,0.454545455,train,We should ban the sale of violent video games to minors
2903,"Once available, it will revolutionise the way we travel",0.538461538,train,We should promote autonomous cars
2904,Making gambling illegal will only lead to illegal operations.,0.545454545,train,Gambling should not be banned
2905,The public is not ready to accept accidents by autonomous cars,0.6,train,We should limit autonomous cars
2906,"But so many good points , but sometime when we are low in life we want a person to share our thoughts not a social media platform to console us .",0.6,train,Social media brings more harm than good
2907,Everyone try to post all positive and good news and events or there will be posts which are extremely bad. This will lead reader that everything is good and reader is having less in everything,0.7142857140000001,train,Social media brings more harm than good
2908,Social media is equally accessable to everyone. It opens up the world.,0.6,train,Social media brings more good than harm
2909,Gambling is proved to be addictive and often leads to abrupt bankruptcies.,0.75,train,Gambling should be banned
2910,"The vast majority of the shopping is conducted though a small number of sites (Amazon), that acts like a monopoly and harms many sellers on the site",0.6,train,Online shopping brings more harm than good
2911,"Gambling is taking a chance without any guarantees of return. Gambling encourage obsessive behaviour, where the gambler pushes not only one self into risks, but also their friends and family.",0.7,train,Gambling should be banned
2912,"Gambling is a personal choice. The industry should face appropriate regulations to protect participants however, it should not be banned.",0.5,train,Gambling should not be banned
2913,Breathing and maintaining animals for mead consumption creates huge environmental damages. Vegetarianism would reduce dramatically the amount of drinking water consumed and release a great deal of land for other uaes,0.5555555560000001,train,We should adopt vegetarianism
2914,"Gambling can be highly additive for some individuals and can lead to depression, financial loss and suicide.",1.0,train,Gambling should be banned
2915,Casinos prey on people's desire for money and belief in luck by lying and exaggerating potential for success.,0.727272727,train,Gambling should be banned
2916,"Using autonomous cars with better communication technology we can eradicate lights at junctions in favour of free-flowing traffic, eradicating many queues and reducing environmental impact of cars.",0.727272727,train,We should promote autonomous cars
2917,"Gambling often preys upon the most needy members of society, transferring their very limited wealth to those who are already wealthy.",0.857142857,train,Gambling should be banned
2918,"Vegetarianism is a more moral lifestyle, as cattle raising consists of many cruel practices.",0.5,train,We should adopt vegetarianism
2919,Social media has helped make people more vain by giving more exposure to their lives and by it's algorithms being used to reinforce their own preference to information supporting their points-of-view,0.454545455,train,Social media brings more harm than good
2920,Online shopping gives people the flexibility to purchase what they want when they have both the need and time. They no longer have to wait for a store to open. They may purchase at their leisure.,0.6,train,Online shopping brings more good than harm
2921,Returns from on-line shopping are finding their way to discount stores. For discount shoppers the variety is increasing. Also shipping costs have come down substantially since everyone is shopping on-line.,0.538461538,train,Online shopping brings more good than harm
2922,Helps in spreading awareness on key social issues,0.461538462,train,Social media brings more good than harm
2923,"To have a consistent and meaningful conception of rights that protects all humans, we must extend those protections to animals which is only possible in vegetarianism.",0.7142857140000001,train,We should adopt vegetarianism
2924,"Autonomous cars will completely change our way of living because they will become a service rather than a possession, meaning that they can lower the total number of cars on the road lowering traffic jams.",0.666666667,train,We should promote autonomous cars
2925,"Social media facilitates flow of information on non controversial topics, ie hobbies, which would be very hard with other means",0.363636364,train,Social media brings more good than harm
2926,People insufficiently grasp the importance of their privacy and hence give too much away making them possibly easy victims for companies to sell to or worse for hackers to attack them.,0.833333333,train,We should support information privacy laws
2927,"You can post your creative skills through videos, photos and display your skills to the whole world through social media.",0.909090909,train,Social media brings more good than harm
2928,"Many people do not vaccinate because they are under pressure from their communities. When we force everyone to get vaccinated, we actually give more people what they want than the status quo.",0.3684210529999999,train,Flu vaccination should be mandatory
2929,"Absolutely, the quicker the better. In the meantime, we could supplement gas with hemp oil now that it's legal. The damage it does is not worth the money, no matter how much.",0.545454545,train,We should ban fossil fuels
