id,argument,label,set,topic
2219,First and Last (Rev 1:17; 22:13).,0.261,train,gm
2220,"But you have said unequivocally, that marriage is ONLY the license, and that anything else is an ""agreement.""",0.51425,train,gm
2221,"But they don't oppose all forms of evolution then - I've seen very few arguments against cultural evolution, or the evolution of the modern sportscar.",0.6726666667,train,evo
2222,"So Monty's statement, ""Much of evolutionary theory is couched in the values of materialism,"" is absolutely false.",0.7809999999999999,train,evo
2223,So if genesis can't explain some things then it is false?,0.4906666667,train,evo
2224,Science has shown that changes made to DNA base sequences result in altered phenotypes.,0.639,train,evo
2225,"First, Falwell and Robertson don't need to be in the same sentence as Phelps.",0.27,train,gm
2226,"If the employer owns the company, he can hire who he chooses for any reason.",0.6452,train,gm
2227,"If anyone is pushing ID, YEC is an issue.",0.392,train,evo
2228,"** In honest truth, there is no other kind of altruism, and what is 'altruism' is always 'altruism', whether it is found in a human being, or any other kind of living organism.",0.6018,train,evo
2229,"Firstly, I initially stated that 'another thread put the value at 0.2%'.",0.262,train,gc
2230,"Don't label me liberal, either.",0.205,train,gc
2231,"If they tell me that crime has escalated since the gun ban, I'm going to believe them.",0.6633333333,train,gc
2232,"But (generally) there is valid backing for such laws, i.e., four year olds are not likely to be able to operate a motor vehicle very safely.",0.57525,train,gm
2233,There's no excuse for poor manners.,0.4866666667,train,gc
2234,"If you buy a gun for self defense, the most likely outcome is that you will never shoot anybody with it?",0.7923333333,train,gc
2235,"If their breadwinner was the one murdered, the state should ideally provide financial support until they get back on their feet.",0.8,train,dp
2236,But is that claim really true?,0.0125,train,gm
2237,"Marriage has never been ""fixed"" as one thing.",0.46075,train,gm
2238,"So you (presumably) think that the world is a mere six thousand years old, but fifty million years is a ""narrow variable""?",0.8663333333,train,evo
2239,But the fraction that is substracted is not negligible.,0.398,train,dp
2240,But please do a little research before coming up with a new scheme to use against the American people.,0.3,train,gc
2241,Sorry but it was Behe in Dover not Dumbski.,0.127,train,evo
2242,I agree the enemy is not going to invade our shores like a D-Day.,0.4185,train,gc
2243,So what are reasons we should own assault weapons?,0.6166,train,gc
2244,"So in that case I imagine romansten thinks we're all great decorators, and take a break from doing our nails and XXXX drying our hair to go to another orgy that's taking place at the gay sex club next to that pre-school.",0.54575,train,gm
2245,So if they criminalized homosexuality then it would be okay to ban gay marriage.,0.504,train,gm
2246,"Of course a semi-automatic .223 caliber rifle is not the same as a chemical weapon, but the point is that (I think) most people don't think that you should be able to own absolutely any weapon that you want, so one must attempt to define what is too dangerous for ordinary citizens to own.",0.8688333333,train,gc
2247,"I'm also not aware of any field or lab studies and hard conclusions regarding this particular creature, but a standard sort of hypothesis might postulate that color patterns that probably served some other purpose (possibly looking a bit like dappled light and shadow, possibly patterning used for species recognition during courtship) happened to look a very little bit like a snake head.",0.5885,train,evo
2248,So what if they suffer discrimination?,0.188,train,gm
2249,So this implies that creation predates Genesis.,0.59625,train,evo
2250,So geology is the only branch of science according to evolutionists?,0.7976666667,train,evo
2251,"But still, by selecting desirable traits in animals, humans are able to produce whole populations of animals that have those traits.",0.76825,train,evo
2252,"If you notice the study, it is about inside the HOME.",0.4935,train,gc
2253,But what philosophy students think about evolution or what they base it upon is irrelevant.,0.219,train,evo
2254,"If I remember correctly, Jesus brought with him new teachings that overrode the Exodus rules.",0.195,train,dp
2255,"I'm never sure when creationists hijack terms and give their own peculiar, idiosyncratic meanings to scientific words.",0.6943333333,train,evo
2256,"I spend a whole paragraph demonstrating how disingenous your tactics are, and you demonstrate it in one sentence.",0.65075,train,gm
2257,So then you believe the 2nd amendment guarantees an individual right?,0.7528,train,gc
2258,"But wait, you said that science is unprovable.",0.468,train,evo
2259,Some people claim that the death penalty is a sign of backwards thinking and not indicative of a developed nation.,0.7659999999999999,train,dp
2260,So we don't have to keep clicking over to it: Section 311.,0.233,train,gc
2261,"First, you claim that if gay marriage is legalized, then gay people will seek to adopt as many kids as possible.",0.5065,train,gm
2262,"If you had been a member for a while, you'd know that I'm against all Federal social engineering endeavors, so why would I want to add one more?",0.44375,train,gm
2263,"If it was your wife/daughter/mom etc. that was murdered and/or raped you would probably think different Sure, I would want whoever did it to be sentenced to death.",0.9726,train,dp
2264,"If you don't, it makes it harder to fix and it creates more of a mess.",0.2606666667,train,dp
2265,So now tell me why its wrong.,0.163,train,gm
2266,"But is there any actual proof that those committing the assaults and the murders, are people who actually have concealed carry permits?",0.5965,train,gc
2267,Nope its obvious that if the genes mutate then the organism mutates- after all the genes are part and parcel of the organism - at least so far for all known organisms.,0.674,train,evo
2268,I highly disagree with this argument.,0.9403333333,train,gc
2269,Certainly there are overarching themes relating to marriage.,0.57875,train,gm
2270,Show them God's love and mercy.,0.9115,train,dp
2271,It might be there was some action on the enema hot line.,0.08800000000000001,train,gc
2272,But exactly what you claim would embarrass science has been done.,0.422,train,evo
2273,In your LEARNED opinion only.,0.0765,train,gm
2274,Chemist you are obviously informed to some degree but you are missing one of the main cruxes of your theory.,0.1795,train,evo
2275,"If they are so disconnected, then why not imprison them for life?",0.531,train,dp
2276,those punishments do not apply anymore.,0.2205,train,dp
2277,"Some textbooks also tell students that a slight increase in the average size of finch beaks, observed after a severe drought in the 1970s, shows how natural selection could produce a new species in only two hundred years.",0.76125,train,evo
2278,Cops traveling 60 mph 2 miles away without slowing down or stopping will take 2 minutes.,0.502,train,gc
2279,"First off, where did I say ""Saudi Arabians?""",0.14,train,gm
2280,"Traditional science education argues that the same mind-knowledge and the same mind-processes take place both in the school context and the context of working science, and that it is these which constitute science and these which are being taught.",0.6635,train,evo
2281,So are you arguing that these once traditional moral values should not have been altered?,0.3846666667,train,gm
2282,Archaeologists often make molds of the missing bones of fossils to complete the skeleton.,0.3855,train,evo
2283,"If we put them in jail, it is reversable.",0.82175,train,dp
2284,Every execution discourages 15 murders.,0.926,train,dp
2285,"So then, what does that mean?",0.076,train,gc
2286,BUT it is the scientific definition of species as put forward by you that would separate them... whether or not their inability to breed was based on preference or anatomy!,0.4803333333,train,evo
2287,"So, there are less 'innocent' people on death row than compared to a general population prison.",0.486,train,dp
2288,"First of all, to let that argument stand, Gods' existence needs to be proved.",0.491,train,gm
2289,But Jesus doesn't ask the woman to acknowledge him or even the act.,0.111,train,dp
2290,"First up, it's not a valid question: evolution has nothing to do with binary systems (but being an evolutionary expert, you knew that already and were just testing me, eh?)",0.47225,train,evo
2291,"First of all, you linked information from the Brady Campaign, which is hardly an objective source.",0.5546,train,gc
2292,"So discovering the supportive function of transporting proteins tells us precisely nothing about how Darwinian processes might have put together a rotary propulsion machine.""",0.79325,train,evo
2293,"The adultress did not kill anyone, she committed adultry.",0.762,train,dp
2294,"First off, I have said many times I dont post statistics because statistics can be swayed by a persons emotions and made to say anything.",0.44225,train,gc
2295,If states can restrict rights then why cant states pass racist and sexist laws?,0.6486,train,gc
2296,"First off, I don't pretend to know the solution but I do realize that it will be a similiar one.",0.251,train,gm
2297,"If I am killed by bad eating habits, that would be my fault because it would be my choice.",0.5479999999999999,train,gc
2298,"** I have never referred to complex organisms as trash, although I may have referred to other people treating complex organisms as trash.",0.8140000000000001,train,evo
2299,"First, he has a rap sheet as long as my left arm.",0.5886666667,train,dp
2300,In my opinion the death penalty is the very wrong way to work against criminal activity like murdering!,0.911,train,dp
2301,"How exactly is owning a gun and not investing in a maximum security system that costs a seven figure sum and turning their home into a literal prison, creating conditions which promote crime?",0.755,train,gc
2302,"First, like so many other things, pedophilia is not an all-or-nothing issue--it probably manifests itself in degrees with different people.",0.3348,train,gm
2303,"Like American said, the ""turn the other cheek"" verse only applies to our personal lives.",0.662,train,dp
2304,"First: ""Some key characters linking theropods and birds that are in dispute: the pubis (Martin 1983a, 1983b, 1991; Tarsitano 1991; also see Wellnhofer 1985), the pelvic nature (Martin 1991; Tarsitano 1991), the nature of the dental construct (Martin, Stewart, and Whetstone 1980); Martin 1991), the ascent and function of the astragalus (Martin, Stewart, and Whetstone 1980; Martin 1991; also see McGowan 1984, 1985 and reply by Martin and Stewart 1985), digit homology (Hinchliffe and Hecht 1984; Hinchliffe 1985; Martin 1991; Tarsitano 1991), the hallux (Tarsitano and Hecht, 1980; Martin 1991; Feduccia 1993a), and the unique semilunate carpal thought to be shared by Deinonychus and Archaeopteryx and modern birds (Martin 1991; Tarsitano 1991).""",0.524,train,evo
2305,"So I'm a second class citizen because I don't identify with the term ""judeo-christian""?",0.2405,train,gm
2306,Yes but because of your bias your logic is flawed........,0.0065,train,gm
2307,"But gang murders should be different, if someone is in jail for killing a gang member in a fight or something like that , it is murder but it isnt as open and as clear justice as it is if they shot a four year old in the head for being related to someone in an opposing gang.",0.5504,train,dp
2308,"If you are talking about creationism, remember, creationism was totally disproven over 200 years ago so no, it should not be taught in a science class.",0.836,train,evo
2309,But I don't think science will lose much sleep over it.,0.006999999999999999,train,evo
2310,"I'm sorry, but that doesn't make sense.",0.1956666667,train,gc
2311,So what do you believe is the mechanism passing traits from one generation to the next?,0.364,train,evo
2312,But science classes are for teaching science and ID has not shown that it is science.,0.80425,train,evo
2313,The guns are a lifeline that would allow them to survive.,0.6426666667,train,gc
2314,"Jesus said: Matthew 5:17-18 ""Do not think that I have come to abolish the Law or the Prophets; I have not come to abolish them but to fulfill them.",0.18600000000000005,train,dp
2315,So the appellate process works?,0.51525,train,dp
2316,So please explain to me how guns hurt more people in that instance?,0.3556666667,train,gc
2317,"But I did feel let down when they took him off death row, now I feel like there will never be justice.",0.6125,train,dp
2318,So it is nonsense to see the gay-marriage as a step towards that direction.,0.463,train,gm
2319,"If we make it easier for victems to admit they were abused and help them get past it, I think we can reduce the rate of molestation.",0.4035,train,dp
2320,But Jesus saved her.,0.168,train,dp
2321,"But in fact, the claim that ""Darwin's finches"" are able to interbreed is deceptive.",0.6073333333,train,evo
2322,"If creationists think something is too far fetched to consider, then you know it's really out there.",0.8555,train,evo
2323,All I've seen here is the MatthewS show and the false assumption that society owes you.,0.39575,train,gm
2324,"But, the hypocratic oath prevents someone from acting upon the 1st.",0.2073333333,train,dp
2325,"If you are talking about being attracted to the same sex or a relation, then it is not a choice.",0.878,train,gm
2326,"If atheist philosophy is science, then ID philosophy should be also.",0.531,train,evo
2327,"So since there is no mutation that can be seen to increase the amount of genetic information content, micro-evolution is the same as varriation within a kind.",0.7979999999999999,train,evo
2328,So do you think that we should change what is written in the constitution to fit with our current society if the majority supports it?,0.6558,train,gc
2329,"So we have opposition to faith from Dawkins, and oposition to atheism from high profile public platforms, from creationists.",0.7473333333,train,evo
2330,"So you think, in contrast to non-marital births, nonmarital pregnancies trend differently?",0.3095,train,gm
2331,"But there were a few key Republicans who helped cosponsor the legislation: Representatives Michael Castle (DE), Christopher Shays (CT) and Lamar Smith (TX).",0.38225,train,gc
2332,"Other than preparing to fend off the harbingers of the apocalypse I can't think of any reason to buy 60,000 bullets.",0.6946,train,gc
2333,"But if there is no logical reason why I can't be called a diplomat, I should be called a diplomat.",0.1144,train,gm
2334,"Just for laughs, I will throw in the pirate incident of the couple in the sailboat who were British citizens and within view of a Navy HMS ship that were allowed to be boarded and kidnapped almost in British waters.",0.7184,train,gc
2335,We didn't evolve from apes.,0.97125,train,evo
2336,"By arguing against that ####, we are acknowleding it.",0.0905,train,gm
2337,But Homosexuality has been around in the Polynesian culture for a very long time and has been thought to be completly natural.,0.537,train,gm
2338,Something is moot because VOR finds it hard to understand?,0.238,train,dp
2339,But saying they should have marriage is taking a sacred religious bond and making it simply a union between two people who want to have sex.,0.8236,train,gm
2340,So I don't see how gun-control interferes with self-preservation.,0.6986666667,train,gc
2341,"First, your comment begs the question that there really is a problem of gays being treated differently by law in the first place and that ""freedom and equality"" is an issue that comes into play regarding homosexual activity.",0.65725,train,gm
2342,"So in your example, if the weaker lion did have genes which gave him an advantage over the other lions in a given set of circumstances, he would be the fittest, in those circomstances.",0.76375,train,evo
2343,"The government, authorities, or police do not owe it to you to protect your life.",0.8224,train,gc
2344,So it DOES cost more in the current system to execute.,0.72425,train,dp
2345,If they woke up after having a large dose of sedative administered AND something that blocks pain receptors the doctors would know.,0.602,train,dp
2346,"""The stakes were really high for them.",0.064,train,gm
2347,"Sound's pretty retributive to me, is that the kind of mentality that we should be having?",0.60275,train,dp
2348,"So that is the bottom line: If you think that vengeance should be part of the justice system, then you might feel justified in supporting the death penalty.",0.71775,train,dp
2349,"But you are arguing a bizarre point here, you complain about the 'moral vacuum' but advocate an entirely arbitary replacement.",0.5074,train,gm
2350,So any discussion of Archaeopteryx has to start with the obvious.,0.14375,train,evo
2351,"If a heterosexual wanted to marry a person of the same sex, would they not then be considered a homosexual, and then be devoid of the right to marry that person?",0.7440000000000001,train,gm
2352,"First, I want to see concrete proof that the reduction in numbers is factual and from a reliable source, not from the Brady Twits.",0.2658333333,train,gc
2353,HIV is not an easy virus to pass from one person to another.,0.4606,train,gm
2354,"So, seems to me that when you make death a quick (as in timely) and certain punishment, there is most definitely a deterent effect.",0.8932,train,dp
2355,So it is not just for having a family unit with children either.,0.608,train,gm
2356,"Some circumstances could be undeniable DNA evidence, several eyewitnesses, brutal murder, etc.",0.5775,train,dp
2357,so ill ask again why guns?,0.4803333333,train,gc
2358,"If being Jewish was human nature, people would be born with Jewish tendencies and ideals.",0.6694,train,gm
2359,"First of all my username is not sunshine.emoticonXRolleyes Like I said, I'm not goning to feel guilty for holding my own opinion.",0.1765,train,gm
2360,"First of all, the eye is NOT irreducibleiy complex, and the claims for behe is incorrect.",0.4306,train,evo
2361,If they don't care about the circumstances they are insane.,0.364,train,dp
2362,"First of all, you are still thinking in the old, 'bacteria are single -celled organisms that end up clumping together in a certain spot as they increase their population totals'.",0.627,train,evo
2363,"Science tries to correct its flaws, unlike your fatuous religion, which pretends it's perfect without any.",0.79975,train,evo
2364,According to their website it cost a little over 1 billion (Canadian not USD) as of 2006 so I'm not sure why they got 2 on that site from 2004.,0.5555,train,gc
2365,So you don't know.,0.17,train,gm
2366,First time I've ever seen more than one at a time of what are normally very territorial animals.,0.448,train,gc
2367,"If you gave gay folks the right to practice polygamy, the same right would be transferred to straight folks.",0.7111666667000001,train,gm
2368,Sorry but not every ban is unconstitutional.,0.3693333333,train,gc
2369,"First, mutations are referred to as mistakes, as if all mutations are errors that cause problems; and second, the implication is that mutations that lead to change can only lead to death, not improvement.",0.6933333333,train,evo
2370,"Racism isn't quite as prevelaint to the right as it once was, but it's still there.",0.737,train,gm
2371,"But know you say your happy to call the ""professionals"", what happens if they say well we don't have the resources?",0.34725,train,gc
2372,"What if ""those they love"" involve 2 or more people, and they can only marry one of them?",0.618,train,gm
2373,"Sorry chap, evolution does not rely on these two theories for proof.",0.20725,train,evo
2374,But why is the unselected step of random mutation a problem?,0.7005,train,evo
2375,"So entropy in chemistry is completely different to entropy in information theory; chaos means nearly the complete opposite in thermodynamics to that of chaos theory; an ""evolving"" universe means different things to life evolving.",0.7185,train,evo
2376,"Alright, I agree with your stance on this at least.",0.1545,train,gc
2377,"Matt's original claim was that ""they want to turn the US . . . into a christian nation to the exclusion of all other relgions.""",0.7394,train,gm
2378,If a gun shop does it is pretty clear from the back ground check that is required on gun purchases from a FFL.,0.6286666667,train,gc
2379,"If your serious about stopping availibility of guns to criminals, then these people should go into the slammer for a long long long time.",0.5986,train,gc
2380,If I buy a gun for self defence I don't want it to malfunction when I need it most.,0.3355,train,gc
2381,Darwin's knowledge of cell complexity and bacterial flagellum were considerably less than what's known today.,0.8085,train,evo
2382,"If you are refering to the dating of xenoliths in 1981 Mt. St. Helens dacites, the issue is not with the dating technique, but with Dr Steve Austin's apparent omission of observations.",0.727,train,evo
2383,"If so, then if the new species had, for example, an extra set of wings, or a third antenna, would that be macro evolution?",0.627,train,evo
2384,"It doesn't have to be now, since life began on Earth over 95% of the species have died out or evolved into completely different life forms.",0.616,train,evo
2385,"First you state you don't want ""influencing"", then in the next breath criticize me for believing I am the ""ONLY"" one who should influence government.",0.34525,train,gm
2386,"So while Archaeopteryx could fly, it only could do so poorly, being unable to take off from the ground, being unable to fly slowly, and so forth.",0.29,train,evo
2387,they evolved just like these butterflies did... http://unisci.com/stories/20021/0313021.htm,0.6920000000000001,train,evo
2388,SO are many other countries.,0.1103333333,train,gm
2389,"Evidence, I dont need no sticking evidence.",0.0245,train,gc
2390,"If the VPC knows and hasn't reported them, then the VPC has committed a felony.",0.507,train,gc
2391,So the American herring gull is a transitional between the Herring gull and the Lesser black-backed gull.,0.4785,train,evo
2392,"If all you want is a link, type NRA in your browser, there is a link on Yahoo at this minute about NRA and school shootings.",0.682,train,gc
2393,But as I have said I believe your argument is based upon a misunderstanding of constitutional law.,0.5632,train,gc
2394,But they checked the pieces of data that Bellesiles had received the greatest amount criticism for.,0.2745,train,gc
2395,So in Michigan people care that my spouse-to-be is the same sex as I am because it's illegal to give a marriage license to same sex couples in Michigan?,0.86125,train,gm
2396,Supersport: There is nothing in Darwinian thought that says animals are incapable of itelligence.,0.72425,train,evo
2397,I agree 100% that the RIGHT thing to do is follow the Constitution.,0.69725,train,gc
2398,"So, what guarantee do you have that you will not be castrated 10 years from now?",0.1165,train,gc
2399,If that is true everything in the constitution would be discriminatory.,0.5443,train,gm
2400,[sarcasm] I would definatly rather our politicians worry about gay marriage than national security.,0.4963333333,train,gm
2401,Yea a gardener would slice and dice the turf and flora eh!,0.05,train,gc
2402,So much for the separation of church and state.,0.5332,train,gm
2403,"First of all, it violates the second amendment.",0.8647142857,train,gc
2404,"Fall 1995, Jounal of Criminal Law and Criminology",0.009000000000000001,train,gc
2405,"First, I brought up voting in an attempt to determine the morality of same-sex marriage, not the possiblity that the Constitution guarantees same-sex marriage.",0.6614285714,train,gm
2406,So changing the standards on how cars were made so that they would be less likely to stall was a negative thing?,0.3558,train,gm
2407,So because we might kill an innocent that means we should stop killing ALL murderers?,0.89525,train,dp
2408,i am against the death penalty for moral reasons.,0.9905,train,dp
2409,So you will tell me redemption is a concept for naive people.,0.59375,train,dp
2410,"First off, in most US territory you don't need a reason for owning a gun.",0.6726,train,gc
2411,But perhaps the requirement you suggest to exercise the RKBA comes from your interpretation of this particular amendment.,0.5605,train,gc
2412,"If that were true, then most of the crackpot creationists like Mr. Kent Hovind, Mr. Carl Baugh would disappear.",0.3776666667,train,evo
2413,"True or false: The Rwanda massacre, which was carried out primarily with machetes, was situation in a nation with very over the top gun control, but still left between 500,000 and one million people dead.",0.872,train,gc
2414,So what would stop a terrorist from getting on an aircraft with a gun?,0.5345,train,gc
2415,I see absolutely no reason why evolution should not be taught as a theory in schools.,1.0,train,evo
2416,But one should be able to GET these privileges with good behavior linked to rehabiliation.,0.7413333333,train,dp
2417,"So, what is the justification for killing him?",0.304,train,dp
2418,So they have been classified as separate separate species because the two populations do not interbreed in normal situations.,0.565,train,evo
2419,So evolution really did have material with which to work in producing Phanerozoic life.,0.53725,train,evo
2420,It would appear the matter of Fast and Furious extends deeper than anyone wishes to admit.,0.5206666667000001,train,gc
2421,But of course you'll out draw him so he'll never get the chance to fire.,0.478,train,gc
2422,"so then an illegal gun dealer isn't dealing in illegal guns per se, but is rather dealing them in an illegal way?",0.6268,train,gc
2423,"First of all, pedophilia and bestiality are non-issues simply because they are illegal.",0.6686666667,train,gm
2424,The Home Office website contains the number of offences committed.,0.125,train,gc
2425,"So if gays were given the same union, but with a different name, why is that so horrible?",0.8096666667,train,gm
2426,"But even worse, even if there were some unknown mechanism to cause such movement, it would generate heat.",0.2136666667,train,evo
2427,"But some gun shop owners report as much as a 50 percent jump in ammunition sales.""",0.5404,train,gc
2428,"Of course, throughout this process, the convicted person is sitting in jail anyways.",0.1593333333,train,dp
2429,So that is why there is an urge to try different sexual stimulations.When women are sexuallly stimulated and men too there is better chances of mating.,0.5228,train,gm
2430,"If you've ever been married, somehow I think you misunderstood the intention of the framers of the Constitution... when they said happiness, they certainly couldn't have included marriage in that.",0.6198,train,gm
2431,"First, this isn't about Adam and Eve.",0.3176,train,gm
2432,Youre claim of trusting law-abiding citizens.,0.5122,train,gc
2433,But the author does not find any of it funny.,0.1685,train,gm
2434,"First of all, are you so inept as to only be able to post from page 3 of a thread rather than give the link for the actual post where I made a statement about BIRDS WITH JET ENGINES COMING OUT OF THEIR BUTTS ?",0.142,train,evo
2435,"So you are saying that because the gun is of value you should just let the burgular take everything else of value, Rape your wife and possibly kill you all because you might get shot?",0.6776,train,gc
2436,But I mentioned that the creationist scenario would melt the continents and boil the oceans.,0.4293333333,train,evo
2437,If the right existed before the creation of the militia why would it be limited to weapons that are used by militia members?,0.6921428570999999,train,gc
2438,"If you can't afford a lawyer, you're not going to get one even close to the level of the prosecution.""",0.7253333332999999,train,dp
2439,"But you have to wonder, how can there be no shred of supporting evidence after thousands of years of use, if it IS a actual deterrent?",0.9114,train,dp
2440,If women get both male pattern baldness genes they still don't go bald since the baldness gene needs testorone as well.,0.5716666667,train,evo
2441,"If you don't agree with this, what is your solution to teaching people about guns before they purchase them?",0.4648,train,gc
2442,can i get married to my own foot?,0.446,train,gm
2443,"So after years, one mutation evolved a digestive tract, and was able to have several offspring.",0.31225,train,evo
2444,its kind of hard to murder someone without any weapons.,0.556,train,dp
2445,"Finding out about an alternative mechanism to the 'Modern Synthesis' materialist evolutionary mumbo-jumbo probably comes as quite a suprise to most of them, who have spoonfed the dogma both in school and throughout their culture.",0.5215,train,evo
2446,"First, ""gay pride"" (two sins).",0.6442,train,gm
2447,"If Darwin went around killing people on religous grounds my point still stands, you might actually bother to read it before you start a character assination.",0.4996666667,train,evo
2448,"But the National Party's leader in the Senate, Ron Boswell, says the Democrats have ensured gay marriage will be an election issue.",0.7015714286,train,gm
2449,If you'll call it rapid adaptation rather than random mutation by way of natural selection then you are describing precisely what did and has occurred since our creation.,0.7148,train,evo
2450,"If by ""Christian Marriages"" you had mean ""Straight Marriages"" then it was a grevious error on your part.",0.4722857143,train,gm
2451,Everything that I could find on Goldschmidt showed that he did not believe in macroevolution and all his theories were before the science of molecular genetics existed.,0.5235,train,evo
2452,"No, its not stupid.",0.1315,train,gc
2453,"So although you are not my brother, I cannot trust you more than I trust my brother.",0.183,train,gc
2454,"A variety of research has been done on the issue, and gays are no more likely to be sexually or physically abusive then straights.",0.7618333333,train,gm
2455,But my favorites are the 140 to 170 million year old Archaeopteryx fossils.,0.575,train,evo
2456,"If we have gun control, the same people will end up having guns.",0.7011666667,train,gc
2457,If I may suggest the Federalist Papers as well as personal correspondence between the founders.,0.54,train,gm
2458,"That's it, Jake!",0.039,train,gm
2459,"Setting aside the difficulty in visualising '1 in 10 to the 50th blind men', read Hoyle's views on evolution here.",0.0,train,evo
2460,So is it okay if guns are outlawed as long as your hands aren't tied together to prevent you from firing a gun?,0.7744,train,gc
2461,"If you do the math, you see that 59% of HIV infections in adolescent males are attributable to engaging in homosexual relationships.",0.619,train,gm
2462,"So, how do you determine if a flood was a normal local flood or one created by God?",0.2793333333,train,evo
2463,So the government had a right to launch incindiary devices into a wood structure and hold fire trucks back until all the childeren were toast?,0.6074,train,gc
2464,"If a certain theory requires a DNA sequence to be mutating relatively often, and this DNA sequence has built in mechanisms to thwart mutations, wouldn't that make it harder for the mutations to come about that are necessary for gradual change?",0.625,train,evo
2465,So what your really demanding is that we either A) Allow people to easily hi-jack planes or B) Revise the constitution to fit reality instead of just letting common sense do the same task.,0.7718333333,train,gc
2466,But they refuse to recognise that pro DP'ers debate because of their kind hearts.,0.2425,train,dp
2467,So what if the heterosexuals are defying the nature of their genetics?,0.4774,train,gm
2468,"Fallingupwards is right, these are the old laws, the laws that Jesus either dismissed or upheld in his 2 commandments.",0.6145,train,dp
2469,But the tests can see through damage.,0.31266666670000004,train,gc
2470,"Only in THIS time, does this scenario hold so much value.",0.079,train,gm
2471,Guess what happens when people are in prison(or on death row)?,0.238,train,dp
2472,But the treatment is equal under the law.,0.5904,train,gm
2473,"First, the demographics of most of those countries are far different than in ours.",0.37675,train,gc
2474,"But, yeah the amniotic fluid is not 'inhaled' by the infant.",0.5,train,dp
2475,"So what if he said to ""turn the other cheek"".",0.409,train,dp
2476,So you used to beelive in evolution and the other teachings of science and have changed your mind?,0.782,train,evo
2477,At least I understand the importance of providing evidence when making a claim.,0.6665,train,gc
2478,So how is this relevant to the disorder?,0.24425,train,gm
2479,"But that is not really my point my real point is that if we let this happend it will ruin marriage in this country, marriage is a bond between a man and a women and if we let gays marry this country will be ruining that tradition thus making this country more secular then it all ready is.",0.9671666667,train,gm
2480,This is not a debate about sex.,0.5303333333,train,gm
2481,If a criminal or terrorist wishes to place guns or drugs or even a bomb they will simply do it.,0.669,train,gc
2482,"So, if airports are no-gun zones, how on earth are aeroplanes to get them?",0.5533333333,train,gc
2483,"If it ain't broke, don't fix it.",0.52425,train,dp
2484,So you are saying that because you didnt design the boeing 747 that you fly around in means that it could be a random formation from the earth?,0.62675,train,evo
2485,"First, the taser The taser is the newest, and arguably, the most effective of popular less than lethal weapons.",0.677,train,gc
2486,"killing a person, no matter the reason, is still murder.",0.8765,train,dp
2487,But I oppose the death penalty because it has the capacity to kill innocent people.,0.85125,train,dp
2488,"First off, you call that humor?",0.003,train,gc
2489,"If people want to get married, they should do it for non-monetary reasons.",0.6759999999999999,train,gm
2490,If you can not see huge gaps in the transitional evolution of man why is it my resposibilty to show you.,0.6936666667,train,evo
2491,But how is homosexuality wrong?,0.6766666667,train,gm
2492,"If you have a problem with it being two women, that is what it should be, YOUR PROBLEM.",0.742,train,gm
2493,But there are at least two other large dinosaur prints found in the Paluxy.,0.3916666667,train,evo
2494,"So if he was stone drunk and didn't know what was going on, why are you trying to blame him for it?",0.17025,train,gm
2495,"Firstly, not only criminals commit crime.",0.4536666667,train,gc
2496,But what if the guilty person were later found innocent.,0.5579999999999999,train,dp
2497,"So after he was safe at the hotel, locked in his room, he did not call the police for so many hours because...?",0.3294285714,train,gc
2498,"If you actually read all the rights listed in the document you linked to, you'd realize it's a quite extraordinary magic piece of paper to quite a few federal agencies.",0.6155,train,gm
2499,"Some interesting statistics: Total number of people on death row Oct. 2006: 3,344 Total number of people executed in 2006: 53 Total number of people executed since 1976: 1065 Texas accounts for nearly half of all executions in the US each year.",0.4016666667,train,dp
2500,Yeah but it doesn't really matter because we all know Palin will never be elected no matter what Obama does...emoticonXAngel,0.4285,train,gc
2501,..... WW you have some of the vast storehouse of relevant evidence all ya gotta do is go read it.,0.4325,train,evo
2502,"If the mutations aren't life threatening, or are recessive they aren't necessarily getting selected against.",0.622,train,evo
2503,"1) The first problem in that scenario is the assumption that it is ""indisputable"" or ""linked directly to their lifestyle""... emoticonXRolleyes But I recognize these are claims you cannot defend, therefore you cowardly claim they are ""indisputable"" in a hope that others will assume that to be the case.",0.5591428571,train,gm
2504,"If a doctor or school teacher with no parking tickets, speeding tickets, and teaches at Sunday school has a gun traced to him in a murder that was sold by him on the street; I'd be willing to bet that was a fluke.",0.73,train,gc
2505,But certainly heterosexuality is also not a valid reason to give such benefits.,0.6765,train,gm
2506,But not at the expense of people spreading lies about science and forcing religious untruths into science classes.,0.723,train,evo
2507,"First off, are we talking about literal or practical polygamy?",0.377,train,gm
2508,"First (and this can't be stressed enough), you already have the right to marry whomever you want--gay or straight.",0.7516666667,train,gm
2509,But if the desires are resonable and not going to harm people isn't that a compelling argument for granting new rights?,0.8387142857,train,gm
2510,If they were perfect then they would've ruled that blacks were to enjoy the full benefits of the Bill of Rights just like anyone else in America.,0.733,train,gc
2511,"If you have two different componets that evolve separately, when placed together, they can also begin to serve a third purpose when they are together due to their interactions with eachother.",0.6646666667,train,evo
2512,If no statistics saying that Canada's strict gun laws lowered crime then the argument is dry and useless.,0.7446,train,gc
2513,"Summary: You've always been told an eye for an eye, but I say that it is evil.",0.80675,train,dp
2514,"So unless you believe that we should put everyone to death who has every hit anyone, then your argument is useless.",0.5428,train,dp
