id,argument,label,set
2535,"These games draw children's attention and that causes them to do less of more harmful things like porn in a young age, hacking and harassment onlinr",0.14285714300000002,train
2536,"As development of network has been tremendous following quantum's entrance. But, same goes for hacking a system and to secure cars connection they require costly equipment hence, making it less commercial for everybody.",0.307692308,train
2537,"Social media has energized a public debate about privacy. As we develop a greater consciousness about privacy, freedom and liberty, we'll improve the laws and regulations of society, including those around social media",0.444444444,train
2538,"The damage is mainly to poor people, whom can lose their house and entire savings",0.222222222,train
2539,Humans have the technology to sustain vegetarian lifestyle and avoid unnecessary death,0.333333333,train
2540,social media enables people with similar interests and hobbies to form large diverse communities in which they can help each other out and learn from each other's skills,0.9411764709999999,train
2541,Amount of time people spend in face to face conversations is reduced.,0.384615385,train
2542,No - but filtering and networks enhancements need to catch up to refine and channel though for more effective communication.,0.181818182,train
2543,Online shopping makes it easier to compare prices and products helping people choose the best one for them.,0.7777777779999999,train
2544,It is hard to verify the facts (if any) behind opinions or statements.,0.6,train
2545,Your image can be used for criminal activity if proper care is not taken while sharing your pictures online.,0.692307692,train
2546,Social Media is designed to be an addictive form of interface that lowers inter-personal interactions in the real-world which has influenced the declining trend of real-life connections and feelings of isolation.,0.7142857140000001,train
2547,"Any activity has a number of people who overdo it--this should not lead to a total ban on this relaxing, or stimulating! form of entertainment for the whole population",0.5,train
2548,Violent video games are appealing to the younger audience since they are aware it is not acceptable behavior in real life but can still be used as a harmless outlet.,0.5,train
2549,"Social networks make people closer regardless where people is from, breaking barriers among cultures and having better informed people being more conscious about what is happening around them.",0.75,train
2550,There are no commissions and people can control much better their money directly and not through a bank which is unstable and has bad interest. People's money is more. Likely to be safe.,0.428571429,train
2551,"websites ask any question like preferred second language any question similarly &amp; say website , stores this info for our benefit &amp; will not use it / sell it etc etc. privacy is breached",0.636363636,train
2552,Data Privacy is a fundamental right of democracy .Whenever and wherever it has been violated the reasons were far from noble . Too much power in the hands of the rulers is not good,0.818181818,train
2553,Gambling provides hope for low income families that they might some day escape their current way of life; taking it away might increase civil unrest and class disputes.,0.444444444,train
2554,"Already today many athlets use drugs, but these drugs are medically verified because they aren't regulated, which means the illegal drugs are more likely to harm the participants",0.0,train
2555,"Autonomous cars would save people time by improving the flow of traffic and allowing passengers to make phone calls, read, or catch up on work.",0.692307692,train
2556,"Data collection from autonomous cars will violate the Supreme Court rulings through the fourth, ninth and fourteenth amendments to the Constitution of the United States that individuals have to privacy.",0.7,train
2557,"It would encourage minors to play other video games, which could have more of a focus on problem solving and other useful skills",0.6,train
2558,overall most car accidents are due to human errors. ergo autonomous cars would reduce the number of car accidents and casualities.,0.8,train
2559,violent video games do not affect children at all i know since i have grown up playing video games and i am perfectly fine violent video actually improved my speech i knew more words than alotofpeople,0.083333333,train
2560,Online shopping help small producers that sell niche products to easily find their customers all over the world.,0.8,train
2561,"Cyber bullying, Terrorism, fake news, violence instigated by false rumors",0.4166666670000001,train
2562,"Humans tend to break rules, intentionally or unintentionally. Autonomous cars will stick with the rules and will perform better on the road, leading to better order and efficiencies.",0.8,train
2563,"Though social media brings people closer, it is causing too much of anxiety, noise and unwanted information overload, ultimately negating and over-weighing the positive effects it brings",1.0,train
2564,"Banning the sale of video games to minors will not prevent kids from playing them; normally, parents just buy these games for their kids anyway. That will not change.",0.363636364,train
2565,Autonomous cars are a security risk because if they can be hacked they can be potentially weapons of (mass) destruction.,1.0,train
2566,The machine may make a mistake in making a decision. So I can not allow automatic driving.,0.5,train
2567,"Big companies can take advantage of our data, and there is no repercussions for them if they leak our data.",0.818181818,train
2568,"Doping decreases the value of genetics in sports, allowing people who are not naturally large or strong to take part.",0.5625,train
2569,Social Media provides access to research materials instantly as opposed to significant labour intensive data gathering,0.647058824,train
2570,Cheaters must be thwarted in order to make sports fair for all participants.,0.333333333,train
2571,Machines are much better at obeying rules of the road and a road system with completely autonomous cars will be more safer for everyone.,0.625,train
2572,Autonomous driving can't provide ethical responses to critical situations that may occur when several people might be injured or killed.,0.7,train
2573,Countries try to break dependence of controversial countries and want to create more stable market. Thus they are already looking for alternative energy sources. No need to entirely ban.,0.5,train
2574,"Banning any activity creates a black market for that activity, with less opportunity to set and apply regulations, taxes, or controls. Therefore, if banned, gambling would continue and arguably become even more problematic.",0.9090909090000001,train
2575,"Autonomous cars will reduce the need for drivers, and those people will lose jobs. Taxi drivers, truck drivers, deliver people and other drivers are the backbone of this great country we call USA!",0.125,train
2576,autonomous cars can mitigate against human error caused by a typical driver,0.7,train
2577,"Cryptocurrency is harder to understand for the average person than cash, which makes it a less accessible currency that people are less likely to understand hwo to use (especially older people).",0.3125,train
2578,We can reduce the time and money cost of obtaining a driver's license.,0.363636364,train
2579,Social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.,0.666666667,train
2580,"What should be banned is exploitative gambling methods and bad actors in the gambling business, but not gambling itself.",0.333333333,train
2581,Social media causes false rumors to spread fast and cause damage to property and mankind.,0.916666667,train
2582,"There is no shortcut to success, but people should be educated about this. if people do not need shortcuts, they will not gamble and gambling will die even without banning.",0.28571428600000004,train
2583,"Information privacy legislation is essential to protect the individuals, groups within society and nations from threats foreign and domestic. These threats are extensive from social and political liberties to physical security.",0.7777777779999999,train
2584,"You should never post anything on-line that you would not want your mother to read. Careless words can remain on the internet indefinitely, and can cause problems later in life.",0.384615385,train
2585,Most banned substances have seen a greater use in society (as with alcohol in the US in the 1920s); by making a national policy adopting vegetarianism we risk increasing consumption and undermining our effort.,0.454545455,train
2586,"Overall cars are less ecologically efficient than trains or busses, therefore the money for development could be used for other forms of mobility, that save resources and help the poor.",0.545454545,train
2587,"Athletes have already approached the limit of what can be done with the human body alone, if we want any further progress in sports we have to legalize doping.",0.625,train
2588,We should ban fossil fuels because burning fossil fuels contributes to global warming.,1.0,train
2589,"Sport provides meaning by being a dramatization of human struggles and challenges. Making athletes superhuman means spectators can't relate, and will lose the deep and influencing meaning and inspiration they derive from watching sport.",0.684210526,train
2590,"More of privacy laws leads to less of freedom, its like we want agencies to watch us constantly to protect us, tight privacy laws are like double edge sword.",0.363636364,train
2591,"as humans get more and more dependent on social platforms for everything especially news, few entities can now know & accordingly control the thought process at a micro/individual and also at macro/society levels",0.222222222,train
2592,Social media helps keep in contact with distant friends all over the world. Gives us a feeling of connection to people in different time zones and locations.,0.615384615,train
2593,"Sport is supposed to be fair, and doping gives contested an unfair advantage.",0.5,train
2594,Gambling is addictive and feeds into our capacity for compulsion and therefore should be regulated similar to alcohol and tobacco. Therefore gambling should be banned,0.538461538,train
2595,"I'm just saying ever since social media rose in popularity, the individual's ability to think and formulate their own opinions plummeted on most accounts. Now it's just follow the leader. Like that episode of Friends.",0.470588235,train
2596,"Social media is a good way of keeping track and up today with the happenings of friends, family, and colleagues over time.",0.5625,train
2597,Students who are heavy social media users tend to have lower grades.,0.692307692,train
2598,Sharing on social media can be a lot of fun for sharers and audience,0.454545455,train
2599,Meat is delicious and most of the people of the world will not give it up.,0.3,train
2600,"As long it is not damaging to the survival of humans, we should refrain from taking lives of other animal. Viable alternatives to meat consumption exist and are accessible to most humans",0.7,train
2601,An overwhelming number of nonviolent children and adults have played violent video games.,0.35714285700000004,train
2602,"There is no reason to stop the development of autonomous cars; this can only benefit the human race by enabling more transportation options for the elderly, kids, etc.",0.875,train
2603,"If one understand their accountability and responsibility of their own activities, it reaps benefits.",0.133333333,train
2604,"Autonomous cars remove the ability for drivers to adjust based on the behaviors of others on the road, which means that even one malfunction is likely to create an accident with all the cars present.",0.8235294120000001,train
2605,Gambling can ruin someone's life and be expensive for governments,0.571428571,train
2606,Kids should not be exposed to violence that early on in life,0.8,train
2607,Autonomous cars can make better judgment calls than humans,0.666666667,train
2608,Unfettered access to people's data is espionage. This is the enemy of a free society.,0.9090909090000001,train
2609,"As we expand our engagement and interests, often the social media platforms and tools do not help us to draw boundaries on our use of social media and hence lead to long term negative impact.",0.636363636,train
2610,Consumption of red meat is corelated with a 46 percent increase of colon cancer.,0.9090909090000001,train
2611,"Social media has an incentive to create echo chambers, that diminish our ability to have fruitful and positive political and social discussions on important issues",0.6,train
2612,"violent video games teach minors fairly realistically about guns and other weapons, thus allowing them to plan accurate homicide acts on their surroundings",0.625,train
2613,We need to educate ourselves and society in general on productive usage of social media . Its usage can be analogous to weapon like gun which can harm others if given to amateurs.,0.375,train
2614,"Cryptocurrency is more prone to crashes since it depends on investors who believe it will do well, not it actually doing well.",0.7142857140000001,train
2615,The act of legalizing dope in some community assure the rise of the same dopes in general community as well.,0.571428571,train
2616,We should not adopt cryptocurrency because governments and banks would be able to short the currency and cause global shocks much more easily than in a world with many currencies.,0.7333333329999999,train
2617,"As long as doping is illegal, the focus will be on making the drugs undetectable - but if it were legal, they could make the drugs safer.",0.818181818,train
2618,Decreases product price and make it more available.,0.25,train
2619,Autonomous cars are the future of transportation and as such development should not be stopped.,0.75,train
2620,"online shopping requires air travel, causing more emissions and exacerbating climate change.",0.7692307690000001,train
2621,Data Privacy laws are not a significant deterrent to those who abuse the data and restrict those who could use it to benefit society.,0.5,train
2622,"Social media can do good stuff, but people totally underestimated and misunderstood what social media were created and are intended for. No one as ever explained to people how to use them.",0.545454545,train
2623,Tendency is to have information and data privacy laws. If we do not get involved we will not be a good position to influence positive regulatory direction.,0.545454545,train
2624,Gambling does not promote adding any personal value to your life.,0.4,train
2625,People can see more details about you and can judge you according to their own perspectives.,0.428571429,train
2626,The safety of autonomous cars will be less of an issue as the infrastructure and technology evolve.,0.5,train
2627,"Contrary to its name, social media can be insular and fosters indirect vs. direct communication, while also increasing personal data security risks.",0.75,train
2628,Online shopping allows individuals to get the products they want without depending on the stock of that particular store.,0.904761905,train
2629,We should stop the development of autonomous cars because it is not clear yet how trustworthy ai systems can be built,0.75,train
2630,Online shopping is detached therefore is in many times involve a gap between the expected product and the actual supply because of limited means of conveying the actual looks and specs.,0.5,train
2631,"Much of the grazing land that animals use is not capable of general crop production, and therefore vegetarianism would not have a major impact on global food production.",1.0,train
2632,"Like it or not Social Media is part of living in 2018. Sure it has problems, yes it has advantages and my 2 cents is everything in moderation.",0.538461538,train
2633,Technology and policy should support the maxim that information of a person is owned and controlled by that person. By what right do entities take that away?,0.4166666670000001,train
2634,The variable price means that investors can easily lose substantial portions of their income.,0.25,train
2635,Corporations and small businesses use social media to benefit themselves and consumers.,0.9090909090000001,train
2636,Social Media allows to equally and exponencially distribute knowledge among the people in a non-costly and timeless way,0.5625,train
2637,"In the status quo doping happens but the government can't collect taxes, if we legalized doping the government will be able to collect tax revenue and put that into social spending.",0.75,train
2638,"Self-driving cars could be programmed to drive very efficiently, helping the environment.",0.5,train
2639,"These games enable victims of violence feel like the ones on the upper hand for a change, offering them catharsis and a coping mechanism. They're often too weak in real life to experience it otherwise.",0.5,train
2640,"Online shopping has empowered the consumerist tendencies of individuals around the world, encouraging them to buy with disregard for actual need.",0.692307692,train
2641,"In addition to studies linking to actual violence, they also encourage people to live in a fantasy where the only consequences are those programmed by the game developer which may need strong countering by guardians",0.7692307690000001,train
2642,"There are religion ceremonies that include eating meat, being vegeterian will make us unable to fully take a part in them, so we will feel out of the group, unwanted (and go against god's will).",0.571428571,train
2643,"Social media provides one of the best forums for reconnecting with long-lost friends and family and allows people to remain close, even across vast distances.",0.8888888890000001,train
2644,Information privacy laws is of the essence since the rise of Artificial Intelligence makes possible someone to understand and gain knowledge of your personal life in great detail.,0.666666667,train
2645,I reduced using Social Media by 50% and my mental state of happiness improved by 95%,0.5625,train
2646,We should ban the MANUFACTURE of violent video games. What purpose do they serve?,0.46153846200000004,train
2647,data privacy should be a way to protect or digitization human extension on a way that third parties can not take advantage of our private information,0.583333333,train
2648,"Driverless cars will be on the UKs roads by 2021, the Transport Secretary hailed the potential benefits for the elderly, disabled and general public and described the arrival of the autonomous era as tremendously exciting.",0.583333333,train
2649,Gambling is a relevant industry to support both media and sports industries.,0.7,train
2650,"We most surely need to protect information, in a logical, sensical manner.",0.7142857140000001,train
2651,A good platform for a common man to reach to their leaders to raise voice for noble cause. Which was near to impossible in past. It should be tied to policy and guidelines to avoid misuse.,0.363636364,train
2652,"High protein alternatives to eating meat (especially soybeans) require 16 times as much water as corn, and so the net effects of CO2 content in the atmosphere are often worse than livestock.",0.9090909090000001,train
2653,"At the amateur level, it adds a financial cost so people won't be able to get into the sport",0.857142857,train
2654,We should not ban gambling because it drives gambling online where there is no regulation and where addicts are more easily taken advantage of.,0.6,train
2655,Social media lets you stay in touch with friends over a better and more capable platform than texting.,0.75,train
2656,Information is becoming the new gold. We must not allow companies to own that information. We already see today how irresponsible and selfish they use our data.,0.7333333329999999,train
2657,Any information that someone voluntarily shares with other people without constraints should not be protected.,0.545454545,train
2658,"The hurtful side effects of doping can take years to manifest, and young athletes who start early on would probably not consider the long-term effect it will have on their lives.",0.727272727,train
2659,"Autonomous cars would never be 100% perfect therefore humans still need to be in control. Therefore, it is just a was of money.",0.36842105299999994,train
2660,"Sport achievements are meant to inspire other people by pushing the boundaries of human capabilities, we should allow any means that help achieve that goal.",0.5,train
2661,"There are many forms of gambling, and not all are as harmful as others; so banning all does not make sense",0.444444444,train
2662,gambling can give hope to many people. knowing that i might have a chance of winning and turning my life around is beneficial to me and helps me live my life even if its unlikely,0.25,train
2663,Social Media created a platform to bring relatives closer and more connected.,0.454545455,train
2664,"Gambling should be as regulated as any other potentially addictive activity, for in itself it is not inherently bad, but can lead to disastrous consecuences if left unchecked.",0.444444444,train
2665,Social media serves as an instrument to memorialize moments in time that may have otherwise been lost.,0.7222222220000001,train
2666,"By making it legal, we are creating a culture in sports where you have to use in order to stay competitive, which means everyone will use regardless of their will.",0.9,train
2667,autonomous cars will increase national security by allowing the state to better monitor the roads,0.7142857140000001,train
2668,"not all violent games are bad, the same as not all violent events in real life are. The criteria for banning should be by the type of games that encourage deeply immoral actions",0.5,train
2669,Social media helps family members stay in touch with one another.,0.75,train
2670,Highly automated driving will take the fun out of driving!,0.46153846200000004,train
2671,More people will be interested in sports since new records will be made.,0.7142857140000001,train
2672,Yes. The laws should allow us to protect personal information until the law is broken...and then information privacy rights are given up.,0.454545455,train
2673,"Given that cryptocurrencies aren't physical but exist entirely in virtual databases, they could relatively easily be hacked and large sums of money could be stolen.",0.8888888890000001,train
2674,"Atonomous cars are a form of mobility, that come with a lot of risks, like hacking or theft of one's own history of places visited.",0.727272727,train
2675,Gambling can be very damaging for young people.,0.384615385,train
2676,"Autonomous cars can make highway traffic more efficient, reducing emissions and leading to a better environmental outcome.",0.9090909090000001,train
2677,"Allowing for doping degrades the athletic performances we see from our athletes, making their athletic accomplishments artificially enhanced and less impressive.",0.727272727,train
2678,"People buy more rationally online since they can choose the products and then think over time what do they actually need, unlikely normal shops where you can't just leave the cart there and return tomorrow.",0.7777777779999999,train
2679,We interact less and less every day with other people. Online shopping is just another example of how we're being sucked down the digital drain.,0.6,train
2680,"It enables people to get exactly what they want, from anywhere in the world, not restricted by what's currently in stock of your local store's inventory.",0.857142857,train
2681,"When used and managed in fleets, autonomous cars will greatly lower the chance of traffic accidents.",0.9,train
2682,Eating a nutritionally balanced diet is easier if animal products are part of it,0.363636364,train
2683,"Privacy laws are helping people feel safe using the internet, as now more and more people feel watched and get anxiety.",1.0,train
2684,You'll never forget friends bithday as social network reminds you of that event.,0.28571428600000004,train
2685,"With social media, we are no longer at the mercy of editors of mainstream media or enthusiastic censors.",0.75,train
2686,"The info on social media is misleading: people see articles from wellknown publishers next to uknown ones, believing both without understand the difference.",0.222222222,train
2687,"When children are not allowed to buy violent games they must ask permission from the parent, and the parent can instruct the child and explain what are the dangers of playing.",0.625,train
2688,"Humans are terrible drivers, inattentive and inexact in our usage, whilst self-driving cars will be far more reliable.",0.6,train
2689,"Without observance to privacy laws, no solutions won't be recognized as adoptive.",0.4375,train
2690,We should ban fossil fuels because extracting the largest remaining deposits would destroy the Earth's last true wildernesses.,0.818181818,train
2691,I think I should development of autonomous cars. Why do you think should stop.?,0.153846154,train
2692,We have no legitimacy to leave the environment to future generations in a far worse situation than the one we got by using fossil fuels,0.333333333,train
2693,"In my opinion, the most important reason to have privacy laws is less to restrict what companies do, but more just to inform the people whose data you're collecting what you intend to do with it.",0.818181818,train
2694,"Well-planned vegan diets follow healthy eating guidelines, and contain all the nutrients that our bodies need.",0.7,train
2695,America became great because of cheap and abundant fossil fuel energy and we have no right to deny the same to other developing countries just because we can afford to subsidize alternative fuels.,0.727272727,train
2696,"If athletes are hitting each other harder in contact sports, more injuries will occur as a direct result of doping.",0.42105263200000004,train
2697,This reduces country's ability to set monetary policy and makes it harder to fight recessions,0.529411765,train
2698,Social media communication services create an infrastructure for organizing protests against aggressive governments.,0.857142857,train
2699,Autonomous cars do not bring any value - not only are there many risks associated with them they also reduce the number of jobs and to purchase an autonomous car is inaccessible to most people,0.5,train
2700,Social media depends on how individuals use. This means that we have many opportunities to gain various benefits from SM.,0.571428571,train
2701,"Modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things",1.0,train
2702,"Social media enables interactivity with the mass media. For example, television is a one-way medium. Social media + television provides a feedback mechanism.",0.3,train
2703,"Autonomous cars are not capable of selectively and safely violating traffic laws: imagine passing by a large car stuck in a narrow street, which calls for careful use of sidewalk.",0.4,train
2704,Fear of Missing Out (FOMO) is a phenomenon that was born at the sametime as Facebook and its one of the most common negative effects of social media.Fear is constantly fueled by your social media engagement,0.75,train
2705,Social media helps reconnect with past friends. I was able to reconnect with a childhood best friend not seen in years shortly before he died. For that I am grateful.,0.6,train
2706,Banning fossil fuels would create a vacuum in the energy market and more companies and entrepreneurs would have the incentive to try and make better forms of energy,0.75,train
2707,"Gambling, specifically lotteries, is another tax on individuals who are already economically depressed and see playing the lottery as their only hope to raise themselves our of their depressed state.",0.666666667,train
2708,We can find solutions to solve the polosion and still use full,0.15789473699999998,train
2709,"Social media poses a unique threat to our children. Parents love posting pictures to get likes but don't realize that there are predators online who use those pictures in other, more dangerous and illegal, forums.",0.692307692,train
2710,Those who use drugs will have a huge advantage over the others. Anyone who wants to be an athlete will have to take drugs and hurt himself even if he does not want to.,0.666666667,train
2711,Social media reduces the willingness to communicate face to face,0.5,train
2712,"Social media has created the radical, divisive, and uncompromising political climate that we see today.",0.8125,train
2713,A ban on fossil fuels creates an impetus for research into alternative energy sources that isn't happening right now because the presence of fossil fuels makes investing in green energy risky.,1.0,train
2714,"We allow athletes to decide risking grievous harm to themselves as part of the sport (head injuries in football, stress fractures, etc.). Possible harms from doping fall under the same category, and shouldn't influence legality.",0.764705882,train
2715,"Social media allowed me to know the great places that others have visited, their feedback and recommendation and so assisted in decision making.",0.75,train
2716,"Banning gambling may cause illegal gambling venues to take over, leading to uncontrolled gambling activities, which are typically associated with crime.",0.583333333,train
2717,"Social media diminish the value of well-established knowledge, eminence, and experience.",0.7692307690000001,train
2718,"Vegetarian diets lack vital nutrients such as iron, vitamin B12, and omega-3 fatty acids.",0.7692307690000001,train
2719,Autonomous cars are not safe because bugs and software viruses could have terrible consequences,0.846153846,train
2720,the achievement of athletes with drugs are not really their own. sports are about getting your self to be the best. not the drugs.,0.571428571,train
2721,"people tend to share personal experiences via social media- this way, people from certain groups are more aware of what other groups feel and think about different things- which ultimately makes them more sensitive.",0.7777777779999999,train
2722,The public is not ready to accept accidents by autonomous cars,0.6,train
2723,Social media has facilitated revolution in certain fascist states by making the airing of grievances easier.,0.7142857140000001,train
2724,"Fossil fuels contribute to global warming, which will cause the inevitable heat death of the universe.",0.8,train
2725,"better way for people to be exposed to politic, so they can be more involved and influence on their country direction.",0.375,train
2726,The video game industry has positive economic impact.,0.46666666700000003,train
2727,It is easy for small businesses to create a social media page and advertise themselves rather than needing to develop a special web site.,0.818181818,train
2728,Universal crypto standards reduces the ability to fascist governments to cripple the cryptography market in their own country and destroy opposition.,0.571428571,train
2729,social media has provided a platform where the voices of unheard can be heard,0.6875,train
2730,"Just yesterday, an autonomous robot struck and 'killed' by a self-driving Tesla here in Las Vegas ahead of CES.",0.833333333,train
2731,"Disagree. There are parts of the US whose only source of revenue and tax dollars are from gambling. Schools benefit, therefore communities benefit. Gambling will always be done, it is a good source of income",0.545454545,train
2732,Privacy laws can protect the footprints of someone's illicit activities.,0.454545455,train
2733,People are distracted by constant inflow of information,0.25,train
2734,"Social media bring the opportunity to know a lot of things even good, bad, fake, immediately, so everybody can elaborate his own opinion and know the true of any news",0.454545455,train
2735,"I mean its fine to have lots of opportunity in life ,but if we depend our life on social media , I am afraid one day we are going to lose our loved ones mentally.",0.8,train
2736,Online shopping empowers buyers by allowing them to price compare quickly and easily.,0.545454545,train
2737,Gambling is something that should not be regulated by the government. It is part of free commerce. People should be allowed to do what they want with their own money.,0.428571429,train
2738,"Gambling is highly addictive, causing a rush of adrenaline with every game, and might even cause people to put more and more of their money in risk, eventually destroying their life",0.9,train
2739,Online shopping enables harnessing sophisticated data science techniques for accurate product suggestion. This can help the costumer find the most suitable products for improving the costumer life and happiness.,0.6,train
2740,gambling will hurt poor people and gave them false sense of accomplishment,0.5,train
2741,Gambling can become an addictive habit that destroys individuals financially.,0.833333333,train
2742,"In a world where people work for 8 hours out of home and do large hours of conmute, online shopping is a good way to use their for more interesting things",0.666666667,train
2743,"With autonomous vehicles, travel time can be productive or entertainment, whereas nowadays people spend a lot of time commuting which is ""wasted"" on the driving activity.",0.727272727,train
2744,"High meat consumption is correlated with cancer and other problems later in life, unlike vegetarianism.",0.533333333,train
2745,The way social media is used is corrosive. Used as a sales platform to attract friends by posting a dishonest overwhelmingly positive view of their life. This makes their friends strive to exceed reducing self worth,0.4,train
2746,"It is in our interest to have the privacy laws, provided there is a suitable mechanism to oversee them.",0.583333333,train
2747,Autonomous vehicles will respect speed limits and guarantee safety in any single moment.,0.666666667,train
2748,"We should not stop the development of autonomous cars, but we need proper assignment of responsibility to their makers, else safety will fall short.",0.14285714300000002,train
2749,"It's the frog in the boiling water problem. Expose children little by little to violent images and they will lose their ability to be shocked, and therefore moved to stop it.",0.1,train
2750,"Most of the arguments in favor of vegetarianism support veganism, which exaggerates many of our harms.",0.25,train
2751,Gambling creates jobs and economic activity in areas that often don't have many other attractions.,0.545454545,train
2752,Children emulate the media they consume and so will be more violent if you don't ban them from violent video games.,0.75,train
2753,"Online shopping is creating a culture of immediate demand and less delayed gratification, so people buy more things they don't need for the sole purpose of buying things",0.857142857,train
2754,Violent video games often have many redeeming elements such as teamwork or puzzles that may positively affect minors.,0.625,train
2755,"for people who don't like shopping in places with large amounts of people, being shy or claustrophobic, online shopping serves as a perfect answer to their problems",0.538461538,train
2756,"The ""news"" published on social media is not being edited or fact-checked, thus allowing for the spread of fake news undermining the democratic debate process and exchange of ideas.",0.7777777779999999,train
2757,"At times of war or poverty countries usually print money to get out of it and save it's people, cryptocurrency doesn't allow it",0.235294118,train
2758,"There are a lot of violence in our society (movies, news) and our children are too expose to this kind of content. It's better to invest in integrative games to change the behavior of coming generations",0.5,train
2759,Social networks help governments spy against their citizens,0.5,train
2760,"If the car performs anywhere my top of the line home or work computers, then I will definitely crash and die within the first few months of using a driverless car.",0.25,train
2761,Gambling allows for the possible laundering of illegal money.,0.818181818,train
2762,Eating meat contributes to land and water pollution and the needless suffering of animals.,0.727272727,train
2763,"We should ban fossil fuels because if we do not, new infrastructure for their use will keep being built and ensure they stick around even longer.",0.529411765,train
2764,Without gambling people would spend more time talking to each other. Improving social skills!,0.4166666670000001,train
2765,"No, we shoulden't stop development of autonomous cars, this development will reduce car accidents by taking out human error",0.636363636,train
2766,"Steroid use is relatively safe with the advancement of modern medicine, making its use far less dangerous than when doping was banned.",0.8888888890000001,train
2767,"""Gambling"" is too loose of a term to ban anything. Does the ban apply to casino games only, or does it also apply to arcades, bingo, and/or video games?",0.5,train
2768,It is a powerful tool to voice one's opinion and bring to forefront what you think requires attention.,0.538461538,train
2769,Some leaders of the vegetarian &amp; vegan movements have committed literal acts of terrorism to push their agenda; a worldwide acceptance could be seen as bowing down to the method.,0.375,train
2770,People tend to expect more from social responses than on real life.,0.333333333,train
2771,"as humans get more and more dependent on social platforms for everything especially news, few entities can now know &amp; accordingly control the thought process at a micro/individual and also at macro/society levels",0.583333333,train
2772,Social media helps people to better understand all of the various points of view on a topic - allowing them to make decisions that are good for more people.,0.875,train
2773,Drivers spend an average of 90 hours a year searching for parking. Autonomous cars can drop you at the destination and go park themselves,0.454545455,train
2774,We should ban the sale of violent video games to minors because they can warp children's idea of what is acceptable or normal.,0.6,train
2775,"Social media creates unrealistic standards and expectations when it comes to physical appearance and fitness for tweens, teens, and young adults while their brains are still developing.",0.583333333,train
2776,"Online shopping may have negative epidemiological effects as a greater proportion of goods may come from a greater distance, promoting the spread of disease.",0.5555555560000001,train
2777,"If we will ban kids from buying violent computer games, they will get them anyway, but because they are unregulated they will buy the most violent games that are full of gore and nudity.",0.428571429,train
2778,Online shopping brings more harm than good because it lets an even smaller number of companies set tastes and decide what we can or cannot buy.,0.428571429,train
2779,"The meat industry is incredibly cruel to animals and causes a lot of suffering, going vegetarian prevents complicity in this suffering.",0.7,train
2780,Parents should be able to choose what they feel is right for their children,0.571428571,train
2781,"No, games should be available for all people. Violent video games have no impact on personalities, especially compared with other forms of media, such as movies.",0.46153846200000004,train
2782,"Many athletes are role models, so their participation in doping would create a bad example for the children who look up to them.",0.6,train
2783,Social Media is being used as a manipulation tool to benefit the interests of a small group of people at the expense of the majority.,0.8,train
2784,Social media drives a negative view of the world by driving disagreement.,0.9,train
2785,Autonomous cars will result in improved traffic flow since cars at traffic lights will be able to move forward simultaneously.,0.647058824,train
2786,Social media often presents an idealized view of reality that could lead those consuming it to distorted and debilitating comparisons of their real lives with others' carefully crafted and presented posts.,1.0,train
2787,Autonomous vehicle technology is too expensive and not ready for mainstream adoption since any hardware/software bug or oversight could cost lives.,0.875,train
2788,"Yes, because it enables an addiction. Cigarettes should be banned too.",0.1,train
2789,"Social media has decentralized news generation and consumption, allowing many issues such as police brutality in the United States that have been ongoing for years to finally enter the public consciousness and be addressed.",0.5555555560000001,train
2790,Social media is a great way to keep in touch with friends and family.,0.7333333329999999,train
2791,"Many cultures have meat based dishes which are important for their communities and the mechanisms by which they understand their history, which are inaccessible through vegetarianism.",0.625,train
2792,Processing animals takes more energy than plants for vegetarians and makes global warming worse.,0.375,train
2793,Due to anonymity fraud is encouraged and enabled by on-line shopping.,0.7692307690000001,train
2794,"Solar, wind, and biomass can never replace even a small fraction of the reliable fossil fuel energy that powers our modern industrial civilization.",0.5,train
2795,"Legalizing it would allow better regulation of the practice, keeping athletes from harming themselves by doing via illegal channels whose products may be unsafe",0.636363636,train
2796,"It is costly to change money into another currency, as it takes time and knowledge. Crypto avoids this problem altogether.",0.647058824,train
2797,"The use of social media will expand, and many more uses and opportunities yet unknown will be opened, as we can see in every technological development.",0.75,train
2798,Unethical people throughout history have reached past what belonged to them to take the thing that belonged to their neighbor. We need to call a data overreach what it would have been called throughout history: Theft.,0.3,train
2799,"Online shopping is good for small businesses, because advertising yourself online is cheaper than renting a physical shop in a central location.",0.8,train
2800,"Playing violent video games causes more aggression, bullying, and fighting.",0.75,train
2801,Social media as a whole has been striving for inclusivity and many of us use one platform or another on a daily basis to get connected with our friends and family.,0.666666667,train
2802,Leading factors in human-caused accidents such as alcohol use and sleep deprivation don't affect AI systems.,0.727272727,train
2803,"Online shopping simply makes people's lives easier. Having everything one needs without wasting time on travel, searching through shelves, sometimes not even finding the desired product - is an upgrade to one's quality of life.",0.7142857140000001,train
2804,Online shopping helps the big companies and makes it hard for the smaller companies to compete.,0.75,train
2805,"I think restricting below 16 is viable, but waiting until 18 is too old to shield people from reality.",0.5,train
2806,Casinos lower the property value of the surrounding area by bring large amounts of unsavory people and crime.,0.583333333,train
